Unique_ID,Date_Taken,Time_Taken,Time_Spent,Q1_Role_Title?,Q2_switch_careers?,Q3_Yearly_Salary,Q4_Industry,Q5_Programming_Language,Q6_Salary_Satisfaction,Q7_Work/Life_Balance_Satisfaction,Q8_Coworkers_Satisfaction,Q9_Management_Satisfaction,Q10_Upward_Mobility_Satisfaction,Q11_Learning_Opportunities_Satisfaction,Q12_Difficulty_Level_Entry_to_Data,Q13_Most_Important_Aspect_New_Job,Q14_Gender,Q15_Age,Q16_Country_of_Recidency,Q17_Education_Level,Q18_Ethnicity
62aaff342e54c9003e5e79b8,6/16/2022,6:00,0:12:16,Student,Yes,40000,Tech,Python,0.0,4.0,2.0,0.0,1.0,3.0,Neither easy nor difficult,Better Salary,Male,31,NE,High School,Black or African American
62ab0bdc575fa3a5ae9413e5,6/16/2022,6:54,0:02:11,Student,Yes,40000,Automotive,Python,5.0,6.0,5.0,6.0,2.0,1.0,Difficult,Remote Work,Male,22,FR,Masters,Other (Please Specify):Arabian (from Maghreb)
62ab1cb0cec54911e9d5d187,6/16/2022,8:06,0:01:29,Data Analyst,Yes,85000,Tech,R,8.0,10.0,10.0,10.0,8.0,9.0,Neither easy nor difficult,Remote Work,Female,38,US,Bachelors,Black or African American
62ab3e62bae91e4b8b8ebe14,6/16/2022,10:29,0:02:41,Data Analyst,No,40000,Logistics,Python,6.0,9.0,7.0,7.0,5.0,8.0,Neither easy nor difficult,Good Work/Life Balance,Male,22,MY,Bachelors,Other (Please Specify):Malay
62ab6ab318134ddc75dabb09,6/16/2022,13:38,0:01:20,Data Scientist,Yes,40000,Real Estate,Python,2.0,3.0,4.0,5.0,3.0,6.0,Very Easy,Better Salary,Male,33,IN,Bachelors,Asian or Asian American
62ab83a7d8c00e9f54263d2e,6/16/2022,15:25,0:01:11,Data Analyst,Yes,65000,Tech,Python,3.0,6.0,6.0,6.0,5.0,5.0,Neither easy nor difficult,Better Salary,Male,27,CA,Bachelors,White or Caucasian
62ab8bf65d257a28a319e9cb,6/16/2022,16:00,0:02:14,Data Analyst,No,40000,Tech,R,0.0,6.0,3.0,0.0,0.0,10.0,Neither easy nor difficult,Remote Work,Male,19,DZ,Bachelors,White or Caucasian
62abec6cf3072dd8926f2ad0,6/16/2022,22:52,0:01:24,Analyst,No,40000,eCommerce,Python,1.0,6.0,2.0,5.0,1.0,0.0,Neither easy nor difficult,Better Salary,Male,24,IN,Bachelors,Other (Please Specify):Indian
62abee280f8c8599d5bc246d,6/16/2022,22:59,0:03:50,Director,No,225000,Finance,None,8.0,10.0,9.0,10.0,8.0,10.0,Very Easy,Good Culture,Female,58,US,Masters,White or Caucasian
62acc1f0cf255543173e59f7,6/17/2022,14:03,0:01:38,Data Analyst,No,40000,Tech,Python,2.0,2.0,5.0,6.0,6.0,3.0,Neither easy nor difficult,Good Work/Life Balance,Male,22,NG,Bachelors,Black or African American
62ace61d575fa3a5ae972d57,6/17/2022,16:37,0:01:26,Data Analyst,No,105000,Tech,Python,4.0,4.0,4.0,4.0,3.0,4.0,Neither easy nor difficult,Better Salary,Male,26,IE,Masters,Asian or Asian American
62acf0890f8c8599d5bdce87,6/17/2022,17:22,0:02:06,Manager,No,65000,Tech,Other,4.0,5.0,4.0,5.0,5.0,3.0,Easy,Good Culture,Female,31,UK,Bachelors,White or Caucasian
62ad591424a2626027471080,6/18/2022,0:48,0:01:32,Data Analyst,No,65000,Agriculture,Python,2.0,2.0,4.0,5.0,1.0,1.0,Neither easy nor difficult,Better Salary,Male,23,US,High School,Hispanic or Latino
62ade22318134ddc75de385f,6/18/2022,10:33,0:01:20,Data Analyst,No,105000,Healthcare,Python,7.0,10.0,10.0,10.0,7.0,8.0,Neither easy nor difficult,Remote Work,Female,31,US,Masters,Asian or Asian American
62adf26f18134ddc75de4bb4,6/18/2022,11:42,0:01:47,Student,No,85000,Construction,Other,5.0,5.0,7.0,7.0,9.0,10.0,Difficult,Better Salary,Female,24,US,Bachelors,Asian or Asian American
62ae680024a2626027483ebc,6/18/2022,20:04,0:02:05,Data Engineer,Yes,65000,Finance,Python,8.0,10.0,10.0,10.0,10.0,10.0,Neither easy nor difficult,Better Salary,Male,29,MX,Bachelors,Hispanic or Latino
62aee103f8f756164595adb8,6/19/2022,4:40,0:01:20,Student,Yes,40000,Education,Python,7.0,8.0,9.0,8.0,9.0,10.0,Difficult,Good Work/Life Balance,Male,26,ID,Bachelors,Asian or Asian American
62af07be7dc029e2d67cc3c8,6/19/2022,7:25,0:01:52,Student,Yes,40000,Sustainability,Python,3.0,9.0,9.0,9.0,9.0,9.0,Neither easy nor difficult,Better Salary,Male,20,IN,High School,Asian or Asian American
62af10295d257a28a31e6ff8,6/19/2022,8:01,0:01:24,Data Analyst,Yes,40000,Education,Python,0.0,2.0,3.0,2.0,4.0,2.0,Neither easy nor difficult,Better Salary,Male,23,IN,Bachelors,Asian or Asian American
62af387018134ddc75df894e,6/19/2022,10:53,0:01:47,Data Analyst,No,125000,Tech,Python,8.0,8.0,9.0,8.0,7.0,7.0,Neither easy nor difficult,Good Work/Life Balance,Male,33,US,Masters,White or Caucasian
62af49025d257a28a31eb2f1,6/19/2022,12:04,0:01:40,Student,Yes,40000,Tech,Python,2.0,3.0,3.0,5.0,5.0,9.0,Easy,Remote Work,Male,26,NG,Bachelors,Black or African American
62af53ce0f8c8599d5c04934,6/19/2022,12:50,0:03:57,Data Analyst,Yes,40000,Consulting,R,3.0,9.0,8.0,8.0,6.0,6.0,Difficult,Better Salary,Male,27,IN,Bachelors,Asian or Asian American
62af6371f8d5efcc2208e923,6/19/2022,13:57,0:02:21,Student,No,40000,Agriculture,SQL,0.0,8.0,8.0,8.0,8.0,8.0,Neither easy nor difficult,Better Salary,Male,22,UZ,Bachelors,Asian or Asian American
62af9ed7f3072dd892739279,6/19/2022,18:10,0:02:06,Data Analyst,Yes,40000,Tech,Python,3.0,9.0,9.0,6.0,9.0,4.0,Easy,Better Salary,Male,23,Other,Masters,White or Caucasian
62b152960f8c8599d5c31550,6/21/2022,1:09,0:01:54,Analyst,Yes,40000,Food & Beverage,Python,3.0,6.0,7.0,5.0,4.0,4.0,Neither easy nor difficult,Better Salary,Male,28,MX,Bachelors,Hispanic or Latino
62b16a5c5d257a28a321a74c,6/21/2022,2:51,0:02:28,Data Analyst,No,65000,Finance,SQL,7.0,5.0,4.0,6.0,4.0,5.0,Easy,Good Work/Life Balance,Female,39,PT,Masters,White or Caucasian
62b21d40bae91e4b8b985154,6/21/2022,15:34,0:03:25,Manager,No,125000,Transportation,Python,3.0,2.0,5.0,3.0,3.0,4.0,Neither easy nor difficult,Better Salary,Male,37,US,Masters,White or Caucasian
62b27004bc6861bf318c9038,6/21/2022,21:27,0:01:33,Database Developer,Yes,65000,Education,SQL,4.0,7.0,7.0,7.0,7.0,7.0,Difficult,Better Salary,Female,29,US,Masters,White or Caucasian
62b2ea87f8d5efcc220e3e21,6/22/2022,6:10,0:01:24,Data Analyst,Yes,125000,Finance,Python,5.0,6.0,6.0,5.0,4.0,3.0,Easy,Good Work/Life Balance,Male,42,US,Masters,White or Caucasian
62b35284cec54911e9e1818c,6/22/2022,13:33,0:01:11,Student,No,40000,Tech,R,0.0,0.0,0.0,0.0,0.0,0.0,Neither easy nor difficult,Good Culture,Female,25,CA,Bachelors,Asian or Asian American
62b4404df31287f32e14d1c1,6/23/2022,6:28,0:01:20,Database Developer,Yes,40000,Telecommunication,Python,5.0,5.0,5.0,5.0,4.0,5.0,Easy,Better Salary,Male,66,MA,High School,Black or African American
62b525563f28f20328aeee5c,6/23/2022,22:45,0:00:50,Data Analyst,Yes,150000,Retail,R,8.0,5.0,6.0,6.0,5.0,7.0,Easy,Better Salary,Male,26,US,Bachelors,White or Caucasian
62b5a3e29bc428d5345f6e89,6/24/2022,7:45,0:03:12,Data Scientist,No,40000,Manufacturing,R,4.0,6.0,7.0,7.0,4.0,6.0,Difficult,Better Salary,Male,21,US,Bachelors,White or Caucasian
62b71083f31287f32e189026,6/25/2022,9:41,0:04:43,Student,Yes,40000,Tech,Python,1.0,2.0,1.0,2.0,1.0,2.0,Difficult,Better Salary,Male,26,Other,Bachelors,Asian or Asian American
62b795033b026e423f287ecd,6/25/2022,19:06,0:02:17,Data Engineer,No,40000,Tech,Python,6.0,6.0,6.0,6.0,4.0,3.0,Easy,Other (Please Specify):Career Advancedment,Male,24,CR,Bachelors,Hispanic or Latino
62b89039377223ff07b80fb5,6/26/2022,12:58,0:01:19,Data Analyst,No,65000,Automotive,Python,8.0,7.0,6.0,7.0,6.0,8.0,Easy,Remote Work,Male,22,US,Bachelors,Asian or Asian American
